,ltable_ASIN,rtable_NID,predicted
3982,B0164SF9TS,N82E16823816055,0
3983,B0164SF9TS,N82E16823816056,0
3984,B0164SF9TS,N82E16823816065,0
3985,B0164SF9TS,N82E16823816070,0
3986,B0164SF9TS,N82E16823816079,0
3987,B0164SF9TS,N82E16823816080,0
3988,B0167HG1V6,N82E16833320174,0
3989,B0167HG1V6,N82E16833320218,0
3990,B0167HG1V6,N82E16833320242,0
3991,B0167HG1V6,N82E16833320244,1
3992,B01682HZAQ,N82E16834315450,1
3993,B016A47K6Q,9SIA1N83UD9861,0
3994,B016A47K6Q,9SIA24G3KG3676,0
3995,B016A47K6Q,9SIA85V41B1195,0
3996,B016A47K6Q,N82E16813132566,0
3997,B016A47K6Q,N82E16813132567,0
3998,B016A47K6Q,N82E16813132568,0
3999,B016A47K6Q,N82E16813132573,0
4000,B016A47K6Q,N82E16813132575,0
4001,B016A47K6Q,N82E16813132640,0
4002,B016A47K6Q,N82E16813132691,0
4003,B016A47K6Q,N82E16813132693,0
4004,B016A47K6Q,N82E16813132854,0
4005,B016A47K6Q,N82E16813132871,0
4006,B016AT5WES,9SIA91J43P0494,1
4007,B016B29V4G,9SIAAXT4PX7274,0
4008,B016B2C5NK,9SIAAXT4PR3677,0
4009,B016EWKQAQ,N82E16833320174,0
4010,B016EWKQAQ,N82E16833320218,0
4011,B016EWKQAQ,N82E16833320228,0
4012,B016EWKQAQ,N82E16833320242,1
4013,B016EWKQAQ,N82E16833320244,0
4014,B016IAM864,N82E16826816055,1
4015,B016MGR0TE,9SIA4P05AZ3550,1
4016,B016O796JS,N82E16819117622,0
4017,B016QO43XS,0YH-011P-00005,0
4018,B016QO43XS,9SIA0AJ2GM0122,0
4019,B016QO43XS,9SIA1K65850201,0
4020,B016QO43XS,9SIA1N82849351,0
4021,B016QO43XS,9SIA22F56X2126,0
4022,B016QO43XS,9SIA22F5CD4708,0
4023,B016QO43XS,9SIA3FA36D7258,0
4024,B016QO43XS,9SIA4P03HJ4087,0
4025,B016QO43XS,9SIA4P03S12378,0
4026,B016QO43XS,9SIA4T01GS2931,0
4027,B016QO43XS,9SIA4T01GS2950,0
4028,B016QO43XS,9SIA4T01GT2711,0
4029,B016QO43XS,9SIA4T01GT5610,0
4030,B016QO43XS,9SIA4T01GT5698,0
4031,B016QO43XS,9SIA4T01GT7460,0
4032,B016QO43XS,9SIA4T01GV1173,0
4033,B016QO43XS,9SIA4T01GV1286,0
4034,B016QO43XS,9SIA4T01GV1812,0
4035,B016QO43XS,9SIA4T01H60813,0
4036,B016QO43XS,9SIA6AH20X3008,0
4037,B016QO43XS,9SIA6AH20Y2815,0
4038,B016QO43XS,9SIA6AH2SS7219,0
4039,B016QO43XS,9SIA6AH2T50037,0
4040,B016QO43XS,9SIA6ZP4YF0813,0
4041,B016QO43XS,9SIA7U13RH9242,0
4042,B016QO43XS,9SIA7U13RH9267,0
4043,B016QO43XS,9SIA9DE3SA7827,0
4044,B016QO43XS,9SIA9HJ3JN3976,0
4045,B016QO43XS,9SIABHV4EG4721,0
4046,B016QO43XS,9SIACGB57B8118,0
4047,B016QO43XS,N82E16822235133,0
4048,B016QO43XS,N82E16822235151,0
4049,B016QO43XS,N82E16822236783,0
4050,B016QO43XS,N82E16822236784,0
4051,B016QO43XS,N82E16822236890,0
4052,B016USPVP4,9SIA85V3R92297,0
4053,B016USPVP4,9SIA85V4FK8392,0
4054,B016USPVP4,9SIA85V4RG8213,0
4055,B016USPVP4,9SIA85V5AJ4688,0
4056,B016USPVP4,N82E16820226596,0
4057,B016USPVP4,N82E16820226678,0
4058,B016WVHQ52,N82E16833156436,1
4059,B016Z7NZPS,N82E16819113397,1
4060,B0171GQHZC,N82E16820231878,0
4061,B0171GQHZC,N82E16820231888,0
4062,B0171GQHZC,N82E16820231929,0
4063,B0171GQR0C,N82E16820231878,0
4064,B0171GQR0C,N82E16820231888,0
4065,B0171GQXME,N82E16820231878,0
4066,B0171GQXME,N82E16820231888,0
4067,B0171GQXME,N82E16820231929,0
4068,B0177GTSMA,9SIA4UF3GA1825,0
4069,B0177GTSMA,9SIA4UF3GA3246,1
4070,B0177GTTB0,9SIA4UF39E2338,1
4071,B0177GTTS8,9SIA85V4FP5131,1
4072,B0177GTTS8,9SIA85V59M7165,0
4073,B0177GTUE6,9SIA4UF39E2332,1
4074,B0177GTUW8,9SIA4UF3GA1825,1
4075,B0177GTUW8,9SIA4UF3GA3246,0
4076,B0177GTUW8,9SIA85V4FP5131,0
4077,B0177GTV9U,9SIA4UF39D5213,1
4078,B0178T1ZJU,9SIAAXT4PR3677,0
4079,B0178T1ZJU,9SIAAXT4PR3700,0
4080,B01798X7D2,N82E16819113398,1
4081,B01798XY7G,9SIA1K65596780,0
4082,B01798XY7G,9SIA85V3R92181,0
4083,B01798XY7G,N82E16823828001,0
4084,B01798XY7G,N82E16823828002,0
4085,B01798XY7G,N82E16823828004,0
4086,B01798XY7G,N82E16823828005,0
4087,B01798XY7G,N82E16823828006,0
4088,B01798XY7G,N82E16823828007,0
4089,B01798XY7G,N82E16823828008,0
4090,B01798XY7G,N82E16823828010,0
4091,B01798XY7G,N82E16823828011,0
4092,B01798XY7G,N82E16823828012,0
4093,B01798XY7G,N82E16823828013,0
4094,B01798XY7G,N82E16823828014,0
4095,B01798XZEI,9SIA1K65596780,0
4096,B01798XZEI,9SIA85V3R92181,0
4097,B01798XZEI,N82E16823828001,0
4098,B01798XZEI,N82E16823828002,0
4099,B01798XZEI,N82E16823828004,0
4100,B01798XZEI,N82E16823828005,0
4101,B01798XZEI,N82E16823828006,0
4102,B01798XZEI,N82E16823828007,0
4103,B01798XZEI,N82E16823828008,0
4104,B01798XZEI,N82E16823828010,0
4105,B01798XZEI,N82E16823828011,0
4106,B01798XZEI,N82E16823828012,0
4107,B01798XZEI,N82E16823828013,0
4108,B01798XZEI,N82E16823828014,0
4109,B01798XZGG,9SIA1K65596780,0
4110,B01798XZGG,9SIA85V3R92181,0
4111,B01798XZGG,N82E16823828001,0
4112,B01798XZGG,N82E16823828002,0
4113,B01798XZGG,N82E16823828004,0
4114,B01798XZGG,N82E16823828005,0
4115,B01798XZGG,N82E16823828006,0
4116,B01798XZGG,N82E16823828007,0
4117,B01798XZGG,N82E16823828008,0
4118,B01798XZGG,N82E16823828010,0
4119,B01798XZGG,N82E16823828011,0
4120,B01798XZGG,N82E16823828012,0
4121,B01798XZGG,N82E16823828013,0
4122,B01798XZGG,N82E16823828014,0
4123,B01798Y2UO,9SIA1K65596780,0
4124,B01798Y2UO,9SIA85V3R92181,0
4125,B01798Y2UO,N82E16823828001,0
4126,B01798Y2UO,N82E16823828002,0
4127,B01798Y2UO,N82E16823828004,0
4128,B01798Y2UO,N82E16823828005,0
4129,B01798Y2UO,N82E16823828006,0
4130,B01798Y2UO,N82E16823828007,0
4131,B01798Y2UO,N82E16823828008,0
4132,B01798Y2UO,N82E16823828010,0
4133,B01798Y2UO,N82E16823828011,0
4134,B01798Y2UO,N82E16823828012,0
4135,B01798Y2UO,N82E16823828013,0
4136,B01798Y2UO,N82E16823828014,0
4137,B0179JV1ZM,9SIA1N83SR8022,1
4138,B017AO1ZA2,N82E16820231929,0
4139,B017DL1CGY,9SIA10V4CU2251,0
4140,B017DL1CGY,N82E16822179030,0
4141,B017E0MA8S,N82E16813132691,1
4142,B017ETFMFM,N82E16833127496,0
4143,B017HWBMJQ,N82E16833124600,1
4144,B017K5LEF2,9SIA4RE5528382,0
4145,B017LWQQWK,9SIA4RE2X62744,1
4146,B017LWQQWK,9SIA9JN41C0914,1
4147,B017MEW3LK,N82E16826779048,0
4148,B017NT8Q24,N82E16833124608,1
4149,B017QHMONA,N82E16820231878,0
4150,B017QHMONA,N82E16820231888,0
4151,B017QHMONA,N82E16820231929,0
4152,B017RKV4N2,N82E16820231878,0
4153,B017RKV4N2,N82E16820231888,0
4154,B017UC3NVI,N82E16820232147,1
4155,B017UC3O76,N82E16820232150,1
4156,B017UC3O76,N82E16820232156,0
4157,B017UC3UPW,N82E16820232150,0
4158,B017UC3UPW,N82E16820232156,1
4159,B017WSP5W0,N82E16820231878,0
4160,B017WSP5W0,N82E16820231888,0
4161,B017WSU6QU,N82E16820231878,0
4162,B017WSVIMG,N82E16820231888,0
4163,B017WSVUME,N82E16820231878,0
4164,B017XPPA54,N82E16835220110,1
4165,B01824JTWK,N82E16828113975,1
4166,B0183EHM0K,9SIA1JM3JK4456,0
4167,B0183ELUTY,9SIA1JM3JK4456,0
4168,B0183QKUAC,9SIAASP40M2486,0
4169,B0185ZZLWS,N82E16813157678,1
4170,B0188P987E,N82E16826567011,1
4171,B0188WLLVI,9SIA0AJ2MX3855,0
4172,B0188WLLVI,9SIA3CF3UD1629,0
4173,B018AX4HEI,9SIA6YZ3RY8898,1
4174,B018G2O42S,9SIA4RE2Z37650,0
4175,B018G2O42S,9SIA4RE2Z37671,0
4176,B018G2O42S,9SIA4RE2Z37673,0
4177,B018G2O42S,9SIA4RE2Z37684,0
4178,B018G2O42S,9SIA4RE2Z37686,0
4179,B018G2O42S,9SIA4RE2Z37687,0
4180,B018IUVYK8,N82E16833320244,0
4181,B018J4F9VS,9SIA1K645R7436,0
4182,B018J4F9VS,N82E16820226280,0
4183,B018J4F9VS,N82E16820226323,0
4184,B018OB5RB8,N82E16820231878,0
4185,B018QDIO2S,N82E16811353055,1
4186,B018QDIO2S,N82E16811353056,0
4187,B018QDIO2S,N82E16811353061,0
4188,B018QDIO2S,N82E16811353062,0
4189,B018QDIO2S,N82E16811353063,0
4190,B018QDIO2S,N82E16811353073,0
4191,B018QDIO2S,N82E16811353088,0
4192,B018UVBJUU,N82E16813157669,1
4193,B018UVCC4M,N82E16813132575,0
4194,B018UVHT6I,9SIA85V4R42865,0
4195,B01967MFRS,9SIAAXT4PR3700,0
4196,B0196LP24M,N82E16835106390,1
4197,B0199SWKYW,N82E16820232148,0
4198,B0199SWKYW,N82E16820232150,0
4199,B0199SWKYW,N82E16820232156,0
4200,B019AAG0OU,9SIA0AJ4RG8032,1
4201,B019C1MBWW,9SIA3SJ2VW8605,0
4202,B019EOPC8W,N82E16813157685,1
4203,B019EXSSBG,9SIA6ZP3RA2165,0
4204,B019EXSSBG,N82E16835181060,0
4205,B019EXSSBG,N82E16835181103,0
4206,B019EYYNP0,9SIA6ZP4057958,0
4207,B019EYYNP0,N82E16813130902,0
4208,B019EYYNP0,N82E16813130919,0
4209,B019FK6PQS,9SIA13X4B15685,1
4210,B019FK6PQS,9SIA4RE44D6082,0
4211,B019FK6PQS,9SIA4RE4W87212,0
4212,B019FK6PQS,9SIABMT4HR3064,0
4213,B019H3BI3I,N82E16829132102,0
4214,B019NQKYP2,N82E16819117563,0
4215,B019OQJ9XE,N82E16826816056,1
4216,B019PNA278,9SIA24G37P8676,0
4217,B019PNA278,9SIA4RE4VN5398,0
4218,B019PNA278,9SIA4RE4VW3529,0
4219,B019PNA278,9SIA4RE4XA9690,0
4220,B019ZZBCC0,9SIA6R44867380,1
4221,B01A33PHLA,9SIA24G3RH7980,0
4222,B01A33PHLA,N82E16813132713,0
4223,B01A33PHLA,N82E16813132713R,0
4224,B01A7WHWE2,9SIA4RE5528382,0
4225,B01A9DT8UU,N82E16822154740,0
4226,B01A9E8FAS,9SIA0AJ4H33022,0
4227,B01A9E8FAS,9SIA1JX4WN4905,0
4228,B01A9E8FAS,9SIA1JX4WT3022,0
4229,B01A9E8FAS,9SIAC4Z5241522,0
4230,B01A9E8FAS,N82E16822154550,0
4231,B01AA1LA4S,N82E16811853039,0
4232,B01AA1LA4S,N82E16811853040,0
4233,B01AA1LA4S,N82E16811853041,0
4234,B01ACODPHI,N82E16820231929,0
4235,B01AG16G5K,N82E16813138415,0
4236,B01AG16G5K,N82E16813138415R,0
4237,B01AGPHHUO,N82E16820232148,1
4238,B01AGXQUDG,N82E16820231929,0
4239,B01AIZW928,N82E16813157689,1
4240,B01AIZXZHQ,N82E16813157688,1
4241,B01AJBRVUQ,N82E16811353056,0
4242,B01AJBRVUQ,N82E16811353062,1
4243,B01AJBRVUQ,N82E16811353063,0
4244,B01AJBRVUQ,N82E16811353073,0
4245,B01AO6RTV2,N82E16820231888,0
4246,B01AO6RUIE,N82E16820231878,0
4247,B01AOC9TG4,9SIA4RE4SV4038,1
4248,B01AOC9TG4,9SIA9N63JX9319,1
4249,B01AOFQW5M,9SIAAM14583092,0
4250,B01AOFQW5M,N82E16835108220,0
4251,B01AONQ72C,9SIA1UH4SP2095,0
4252,B01AONQ72C,9SIA24G4RE4229,0
4253,B01AONQ72C,9SIA2F84D69022,0
4254,B01AONQ72C,9SIA6ZP3R88194,0
4255,B01AONQ72C,9SIA6ZP4057958,0
4256,B01AONQ72C,9SIA85V4R42865,0
4257,B01AONQ72C,9SIABVR4PZ2353,0
4258,B01AONQ72C,N82E16813130871,0
4259,B01AONQ72C,N82E16813130873,0
4260,B01AONQ72C,N82E16813130874,0
4261,B01AONQ72C,N82E16813130886,0
4262,B01AONQ72C,N82E16813130890,0
4263,B01AONQ72C,N82E16813130902,0
4264,B01AONQ72C,N82E16813130918,0
4265,B01AONQ72C,N82E16813130919,0
4266,B01AONQ72C,N82E16813130920,0
4267,B01AONQ72C,N82E16813130929,0
4268,B01AONQ72C,N82E16813130937,0
4269,B01AONQ72C,N82E16813130969,0
4270,B01AONQ72C,N82E16813130973,0
4271,B01APA8D2G,N82E16826816061,1
4272,B01ASDDREE,9SIA6393S22295,1
4273,B01ASNT2DE,9SIA1GK20R3340,0
4274,B01ASXHP9C,N82E16813157685,1
4275,B01AT2A62K,9SIA6UM2N85097,1
4276,B01ATNHG36,N82E16833320167,0
4277,B01AUHADDG,N82E16828414468,1
4278,B01AV1697A,9SIA9DE3SA7099,0
4279,B01AV1697A,9SIA9HJ3JJ4539,0
4280,B01AVPBOFI,N82E16813157678,0
4281,B01AVPBOFI,N82E16813157687,1
4282,B01AWWEM9U,9SIA9F93ZD0978,0
4283,B01B0YEDI4,9SIAAXT4PR3677,0
4284,B01B0YEDI4,9SIAAXT4PR3700,0
4285,B01B0YEF28,9SIAAXT4PR3677,0
4286,B01B0YEF28,9SIAAXT4PR3700,0
4287,B01B1ZSYDC,9SIA9AB3VB4044,0
4288,B01B1ZSYDC,9SIA9AB3VB4055,0
4289,B01B1ZSYDC,9SIA9AB3VB4081,0
4290,B01B1ZSYWS,9SIA9AB3VB4044,0
4291,B01B1ZSYWS,9SIA9AB3VB4055,0
4292,B01B1ZSYWS,9SIA9AB3VB4081,0
4293,B01B1ZT080,9SIA9AB3VB4044,0
4294,B01B1ZT080,9SIA9AB3VB4055,0
4295,B01B1ZT080,9SIA9AB3VB4081,0
4296,B01B1ZT3LE,9SIA9AB3VB4044,0
4297,B01B1ZT3LE,9SIA9AB3VB4055,0
4298,B01B1ZT3LE,9SIA9AB3VB4081,0
4299,B01B1ZT48G,9SIA9AB3VB4044,0
4300,B01B1ZT48G,9SIA9AB3VB4055,0
4301,B01B1ZT48G,9SIA9AB3VB4081,0
4302,B01B1ZT4J0,9SIA9AB3VB4044,0
4303,B01B1ZT4J0,9SIA9AB3VB4055,0
4304,B01B1ZT4J0,9SIA9AB3VB4081,0
4305,B01B1ZT4VI,9SIA9AB3VB4044,0
4306,B01B1ZT4VI,9SIA9AB3VB4055,0
4307,B01B1ZT4VI,9SIA9AB3VB4081,0
4308,B01B1ZT7NI,9SIA9AB3VB4044,0
4309,B01B1ZT7NI,9SIA9AB3VB4055,0
4310,B01B1ZT7NI,9SIA9AB3VB4081,0
4311,B01B1ZT878,9SIA9AB3VB4044,0
4312,B01B1ZT878,9SIA9AB3VB4055,0
4313,B01B1ZT878,9SIA9AB3VB4081,0
4314,B01B29BU9C,N82E16835108218,0
4315,B01B2IQBNI,N82E16811853002,0
4316,B01B2PJRN2,274-000A-00076,1
4317,B01B2PJRPA,9SIABB75BM2188,1
4318,B01B4SNL52,9SIA13X4B15685,0
4319,B01B9APNG0,9SIA1CZ49T6383,1
4320,B01BDZM5KI,9SIA9HJ3JN3976,0
4321,B01BF376EI,9SIA85V5BP3604,1
4322,B01BF377W4,N82E16819113404,1
4323,B01BF6B7ZE,9SIA4RE4RT3647,0
4324,B01BF81P68,9SIA4RE4RT3410,0
4325,B01BGT6QJM,9SIAC4Z5241522,0
4326,B01BGT6QJM,N82E16822154745,0
4327,B01BI0XAUW,N82E16835106399,0
4328,B01BI0XAUW,N82E16835106402,1
4329,B01BIWKNAK,N82E16819113410,1
4330,B01BIWL1MY,N82E16819113409,1
4331,B01BIWP2PQ,N82E16819113405,1
4332,B01BLHP4RO,N82E16811854028,1
4333,B01BPEZ5P4,9SIA1N841D7793,1
4334,B01BPF2L0U,N82E16819113402,1
4335,B01BRMDSMQ,9SIAAKF3Z60379,0
4336,B01BUJDSNK,N82E16823816055,0
4337,B01BUJDSNK,N82E16823816065,0
4338,B01BV1Q4G0,9SIA9FT3GT2418,0
4339,B01BV1Q4G0,N82E16811235034,0
4340,B01BVC8J4E,N82E16835220060,0
4341,B01BVC8J4E,N82E16835220061,0
4342,B01BY4L8U6,1E8-0006-000G9,0
4343,B01BY4L8U6,9SIA0AJ12E8618,0
4344,B01BY4L8U6,9SIA0AJ17D7895,0
4345,B01BY4L8U6,9SIA1UH4N09757,0
4346,B01BY4L8U6,9SIA3FA4RS7357,0
4347,B01BY4L8U6,9SIA3TB1JE6631,0
4348,B01BY4L8U6,9SIA4A03X69441,0
4349,B01BY4L8U6,9SIA6AH2YP7156,0
4350,B01BY4L8U6,9SIA85V48D5487,0
4351,B01BY4L8U6,9SIA9DE3SA7968,0
4352,B01BY4L8U6,N82E16822235160,0
4353,B01BY4L8U6,N82E16822236728,0
4354,B01BY4L8U6,N82E16822236729,0
4355,B01BY4L8U6,N82E16822236730,0
4356,B01BY4L8U6,N82E16822236732,0
4357,B01BYLY4DM,N82E16822236342,0
4358,B01BYLY4DM,N82E16822236343,0
4359,B01BYLY4DM,N82E16822236344,0
4360,B01BYLY4DM,N82E16822236599,0
4361,B01C086TLS,9SIA9JJ4S74746,1
4362,B01C160KDM,9SIA9AX3T09418,0
4363,B01C4TNGWI,9SIA0AJ2MX3855,0
4364,B01C4TNGWI,9SIA3CF3UD1629,0
4365,B01C6IV9FS,N82E16822205262,1
4366,B01C8CI0TK,N82E16819113406,1
4367,B01C8PIQS2,9SIA1UH4N09613,0
4368,B01C8PIQS2,9SIA6ZP3X19903,0
4369,B01C8PIQS2,N82E16822236975,0
4370,B01C8PIQS2,N82E16822236976,0
4371,B01CEFEMFW,9SIA9JN43U1098,1
4372,B01CK7K5UU,N82E16813157699,1
4373,B01CLLRPGW,N82E16820231929,0
4374,B01CO2JDLI,N82E16819113403,1
4375,B01COSBDJ2,N82E16819113417,1
4376,B01CQGT3TO,9SIA6393KD8050,0
4377,B01CQGT3TO,9SIA6393T04525,0
4378,B01CRVKTCS,9SIA57Z4VM8118,0
4379,B01CRVKTCS,9SIA57Z4W23527,0
4380,B01CVK9A6Q,9SIA6393S22280,0
4381,B01CVK9A6Q,9SIAAEE4U71198,0
4382,B01CVOLM5Y,N82E16833320218,0
4383,B01CVOLM5Y,N82E16833320242,0
4384,B01CVOLM5Y,N82E16833320244,0
4385,B01CWTGJBK,9SIA6393KD8050,0
4386,B01CZ3SA2O,9SIA4RE4VX3594,0
4387,B01CZ3SA2O,9SIA4RE4XW4450,0
4388,B01D63UU52,N82E16826816063,1
4389,B01D63UU52,N82E16826816064,0
4390,B01D63UU52,N82E16826816067,0
4391,B01D63UU52,N82E16826816068,0
4392,B01D63UU52,N82E16826816069,0
4393,B01D8H09TS,9SIA0AJ3ZC2066,0
4394,B01D8H09TS,9SIA0AJ41H6231,0
4395,B01D8H09TS,N82E16823816043,0
4396,B01D8H09TS,N82E16823816048,0
4397,B01D8H09TS,N82E16823816049,0
4398,B01D8H09TS,N82E16823816064,0
4399,B01D8H09TS,N82E16823816065,0
4400,B01D8H09TS,N82E16823816069,0
4401,B01D8H09TS,N82E16823816070,1
4402,B01D8H09TS,N82E16823816074,0
4403,B01D8H09TS,N82E16823816075,0
4404,B01D8H09TS,N82E16823816076,0
4405,B01D8H09TS,N82E16823816078,0
4406,B01D8H09TS,N82E16823816079,0
4407,B01D8H09TS,N82E16823816080,0
4408,B01D8H09TS,N82E16823816081,0
4409,B01D93UAEU,1E8-001A-00012,0
4410,B01D941TNU,12K-00TG-00005,1
4411,B01DAWW9C6,9SIA9JJ4R49848,0
4412,B01DBMYTK0,9SIA3SD25X6865,0
4413,B01DBMYTK0,9SIA3SD34J7272,0
4414,B01DBMYTK0,9SIA67038G2473,0
4415,B01DBMYTK0,9SIA6UM2GP9799,0
4416,B01DBMYTK0,9SIAAD046B4223,0
4417,B01DIT6UH6,9SIABB75BM2451,0
4418,B01DOL05OC,9SIA9HJ3JJ4539,0
4419,B01DOL05OC,9SIA9HJ3JJ4550,0
4420,B01DT49X4C,9SIA2F84D69022,0
4421,B01DT49X4C,N82E16813130886,0
4422,B01E5XNP5Y,9SIA6ZP44Z4091,1
4423,B01E5XNP5Y,N82E16835103210,0
4424,B01E7OPRYS,9SIA7HK38J4836,1
4425,B01E7PLCN2,N82E16820239765,0
4426,B01EI5YUB2,N82E16820231878,0
4427,B01EI5YUB2,N82E16820231888,0
4428,B01EK8CF3W,N82E16819117559,1
4429,B01EK8CF3W,N82E16819117560,0
4430,B01EPZI85Y,N82E16826816063,0
4431,B01EPZI85Y,N82E16826816064,1
4432,B01EPZI85Y,N82E16826816067,0
4433,B01EPZI85Y,N82E16826816068,0
4434,B01EPZI85Y,N82E16826816069,0
4435,B01ER48934,9SIA24G47M8352,1
4436,B01ES9UE6I,9SIA6YZ2MX1496,0
4437,B01ESK08AO,N82E16819113416,1
4438,B01EVMCXJ8,N82E16819113415,1
4439,B01EZN4ZW6,9SIAAZM45N9448,0
4440,B01F4ZOB3C,N82E16819113415,1
4441,B01F854XAY,N82E16813132830,0
4442,B01FGJ5RUM,9SIA1JX30T6235,1
4443,B01FGJ5RUM,N82E16826104928,1
4444,B01FJFN8QS,N82E16834331907,0
4445,B01FJLA8NI,N82E16819117649,1
4446,B01FJLA9IM,9SIABFS5B72057,1
4447,B01FJLAIG0,N82E16819117645,1
4448,B01FJLAITC,N82E16819117647,1
4449,B01FKIB9M4,9SIA0AJ1JT1420,0
4450,B01FKIB9M4,9SIA1K63TD6854,0
4451,B01FKIB9M4,9SIA1K645W5407,0
4452,B01FKIB9M4,N82E16820233567,0
4453,B01FKIB9M4,N82E16820233568,0
4454,B01FKIB9M4,N82E16820233569,0
4455,B01FKIB9M4,N82E16820233650,0
4456,B01FKIB9M4,N82E16820233703,0
4457,B01FKIB9M4,N82E16820233805,0
4458,B01FN9QT34,N82E16813132836,0
4459,B01FN9QY52,9SIA2F84YK2146,0
4460,B01FNJE7CY,9SIA5AD45R8528,1
4461,B01FNJIANQ,9SIA5AD3SC2092,1
4462,B01FOL45GY,9SIA9JN43U1098,0
4463,B01FQJPE46,9SIA1GK20R3340,0
4464,B01FRP1ZD8,N82E16822154750,1
4465,B01FRP27IK,N82E16813188184,1
4466,B01FWAWUUK,9SIABB74AK2773,0
4467,B01G06G2RW,9SIAAEE48J6992,1
4468,B01G36K1OY,9SIA1GK20R3340,0
4469,B01G9FIEXE,9SIA4RE5528382,0
4470,B01G9FIEXO,9SIA4RE5528382,0
4471,B01G9FIFI8,9SIA4RE5528382,0
4472,B01G9FIG3C,9SIA4RE5528382,0
4473,B01G9FSFJW,9SIA4RE5528382,0
4474,B01GIUYPHE,N82E16813130934,0
4475,B01GK9921C,9SIA6NC58J6096,0
4476,B01GKFQCAU,0YH-011P-00005,0
4477,B01GKFQCAU,9SIA0AJ12Z7130,0
4478,B01GKFQCAU,9SIA0AJ1AN8513,0
4479,B01GKFQCAU,9SIA0AJ1BU4147,0
4480,B01GKFQCAU,9SIA0AJ2335769,0
4481,B01GKFQCAU,9SIA0AJ2GM0122,0
4482,B01GKFQCAU,9SIA0AJ2N88556,0
4483,B01GKFQCAU,9SIA0AJ34R8557,0
4484,B01GKFQCAU,9SIA1N82849351,0
4485,B01GKFQCAU,9SIA22F56X2126,0
4486,B01GKFQCAU,9SIA22F5CD4708,0
4487,B01GKFQCAU,9SIA3FA36D7258,0
4488,B01GKFQCAU,9SIA3TB1HF4865,0
4489,B01GKFQCAU,9SIA4A03X69441,0
4490,B01GKFQCAU,9SIA4P03HJ4087,0
4491,B01GKFQCAU,9SIA4P03S12378,0
4492,B01GKFQCAU,9SIA4T01GS2931,0
4493,B01GKFQCAU,9SIA4T01GS2950,0
4494,B01GKFQCAU,9SIA4T01GS3609,0
4495,B01GKFQCAU,9SIA4T01GT2711,0
4496,B01GKFQCAU,9SIA4T01GT5610,0
4497,B01GKFQCAU,9SIA4T01GT5698,0
4498,B01GKFQCAU,9SIA4T01GT5703,0
4499,B01GKFQCAU,9SIA4T01GT7460,0
4500,B01GKFQCAU,9SIA4T01GV1173,0
4501,B01GKFQCAU,9SIA4T01GV1812,0
4502,B01GKFQCAU,9SIA4T01H60813,0
4503,B01GKFQCAU,9SIA4T01H73124,0
4504,B01GKFQCAU,9SIA57Z4VM8118,0
4505,B01GKFQCAU,9SIA57Z4W23527,0
4506,B01GKFQCAU,9SIA5AD4AZ7303,0
4507,B01GKFQCAU,9SIA6AH20X3008,0
4508,B01GKFQCAU,9SIA6AH20Y2815,0
4509,B01GKFQCAU,9SIA6AH2SS7219,0
4510,B01GKFQCAU,9SIA6AH2T50037,0
4511,B01GKFQCAU,9SIA6ZP4YF0813,1
4512,B01GKFQCAU,9SIA7U13RH9242,0
4513,B01GKFQCAU,9SIA7U13RH9267,0
4514,B01GKFQCAU,9SIA7U13RH9362,0
4515,B01GKFQCAU,9SIA9DE3SA7827,0
4516,B01GKFQCAU,9SIA9HJ3JN3976,0
4517,B01GKFQCAU,9SIABHV4EG4721,0
4518,B01GKFQCAU,9SIACGB57B8118,0
4519,B01GKFQCAU,N82E16822235133,0
4520,B01GKFQCAU,N82E16822235134,0
4521,B01GKFQCAU,N82E16822235135,0
4522,B01GKFQCAU,N82E16822235151,0
4523,B01GKFQCAU,N82E16822236783,0
4524,B01GKFQCAU,N82E16822236784,0
4525,B01GKFQCAU,N82E16822236890,0
4526,B01GKFQCAU,N82E16822236959,0
4527,B01GKFQCBE,0YH-011P-00005,0
4528,B01GKFQCBE,9SIA0AJ12Z7130,0
4529,B01GKFQCBE,9SIA0AJ34R8557,0
4530,B01GKFQCBE,9SIA1K65850201,0
4531,B01GKFQCBE,9SIA1N82849351,0
4532,B01GKFQCBE,9SIA22F56X2126,0
4533,B01GKFQCBE,9SIA22F5CD4708,0
4534,B01GKFQCBE,9SIA3FA36D7258,0
4535,B01GKFQCBE,9SIA4P03HJ4087,0
4536,B01GKFQCBE,9SIA4P03S12378,0
4537,B01GKFQCBE,9SIA4T01GS2931,0
4538,B01GKFQCBE,9SIA4T01GS2950,0
4539,B01GKFQCBE,9SIA4T01GT2711,0
4540,B01GKFQCBE,9SIA4T01GT5610,0
4541,B01GKFQCBE,9SIA4T01GT5698,0
4542,B01GKFQCBE,9SIA4T01GT5703,0
4543,B01GKFQCBE,9SIA4T01GT7460,0
4544,B01GKFQCBE,9SIA4T01GV1173,0
4545,B01GKFQCBE,9SIA4T01H60813,0
4546,B01GKFQCBE,9SIA6AH20X3008,0
4547,B01GKFQCBE,9SIA6AH20Y2815,0
4548,B01GKFQCBE,9SIA6AH2T50037,0
4549,B01GKFQCBE,9SIA6ZP4YF0813,0
4550,B01GKFQCBE,9SIA7U13RH9362,0
4551,B01GKFQCBE,9SIA9HJ3JN3976,0
4552,B01GKFQCBE,9SIABHV4EG4721,0
